dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
8,1.0,8,0.1,100,10000,11.770395261149256,12.164491109712525,-0.3940958485632695,0.0032134975707546827,-0.09827456926834088,12.262765678980866,9064,91,4.8074704799655015,lazy_exact,,True,
8,1.0,9,0.1,100,10000,11.770395261149256,12.301037488340485,-0.5306422271912297,0.0024148094955895416,-0.05667617719355711,12.357713665534042,9449,94,5.255784466346017,lazy_exact,,True,
16,1.0,0,0.1,100,10000,23.823466528715954,25.424234228749764,-1.6007677000338099,0.0028145040764995972,-0.07623330599959033,25.500467534749355,9266,92,12.537994872877837,lazy_exact,,True,
16,1.0,1,0.1,100,10000,23.823466528715954,25.12742851660021,-1.3039619878842572,0.0032849730719314687,-0.10247579158923692,25.229904308189447,9026,89,12.135719658853342,lazy_exact,,True,
16,1.0,2,0.1,100,10000,23.823466528715954,24.789327054154786,-0.9658605254388313,0.003762346494084843,-0.13238918804574595,24.92171624220053,8760,85,12.748761542681073,lazy_exact,,True,
16,1.0,3,0.1,100,10000,23.823466528715954,25.393822257846786,-1.5703557291308314,0.004009564884494521,-0.14908022301415436,25.54290248086094,8615,89,13.46373640086905,lazy_exact,,True,
16,1.0,4,0.1,100,10000,23.823466528715954,25.70751291599459,-1.8840463872786373,0.0032756234186587913,-0.10192198972538513,25.809434905719975,9031,90,13.369775620243665,lazy_exact,,True,
16,1.0,5,0.1,100,10000,23.823466528715954,26.14782146896794,-2.324354940251986,0.002681906998273777,-0.06945726501522209,26.217278733983164,9329,95,13.594778436863049,lazy_exact,,True,
16,1.0,6,0.1,100,10000,23.823466528715954,24.92414514663743,-1.1006786179214743,0.002932783035552227,-0.08251242157446548,25.006657568211892,9208,89,13.01733547853598,lazy_exact,,True,
16,1.0,7,0.1,100,10000,23.823466528715954,24.538289327176543,-0.7148227984605882,0.003102431662230719,-0.09189601470453823,24.63018534188108,9122,87,12.732119968690276,lazy_exact,,True,
16,1.0,8,0.1,100,10000,23.823466528715954,24.549269749560345,-0.7258032208443908,0.002754037575876254,-0.07310847182063895,24.622378221380984,9295,90,12.373092215673497,lazy_exact,,True,
16,1.0,9,0.1,100,10000,23.823466528715954,24.989059680136393,-1.1655931514204383,0.0028638589257035624,-0.07882678054597214,25.067886460682367,9242,93,12.779836472626808,lazy_exact,,True,
32,1.0,0,0.1,100,10000,47.66775554750603,51.97416253987154,-4.30640699236551,0.0036471370803475615,-0.12488318214669114,52.09904572201823,8826,87,29.54037678228613,lazy_exact,,True,
