dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
4,64.0,0,0.1,10000,10000,5.699281390810998,7.056454241183574,-1.3571728503725762,0.009379228369755695,-0.6311117896404941,7.687566030824068,5320,9052,18.973530120915846,lazy_exact,,True,
4,64.0,1,0.1,10000,10000,5.699281390810998,7.1152518193364145,-1.4159704285254167,0.00961539053709772,-0.654695994185694,7.7699478135221085,5196,8979,19.150910985784567,lazy_exact,,True,
4,64.0,2,0.1,10000,10000,5.699281390810998,7.166384752412359,-1.4671033616013611,0.009460529095335603,-0.6392273385705156,7.805612090982875,5277,8995,19.105666674351987,lazy_exact,,True,
4,64.0,3,0.1,10000,10000,5.699281390810998,7.211389173649991,-1.512107782838993,0.00989851493414066,-0.682998849508131,7.894388023158122,5051,8996,19.713107521103108,lazy_exact,,True,
4,64.0,4,0.1,10000,10000,5.699281390810998,7.115332020794421,-1.416050629983423,0.009124191495230392,-0.6056859047899525,7.721017925584373,5457,9069,19.123801125604537,lazy_exact,,True,
4,64.0,5,0.1,10000,10000,5.699281390810998,7.237512469540056,-1.5382310787290585,0.00887484987561045,-0.5808904982142788,7.818402967754335,5594,9017,19.25840433230906,lazy_exact,,True,
4,64.0,6,0.1,10000,10000,5.699281390810998,7.300244645678591,-1.600963254867593,0.00991833345997648,-0.6849806178935527,7.9852252635721435,5041,9023,18.95116128738698,lazy_exact,,True,
4,64.0,7,0.1,10000,10000,5.699281390810998,7.067101053320576,-1.3678196625095778,0.010147081533587846,-0.7078548094322201,7.774955862752796,4927,8985,19.00694423821449,lazy_exact,,True,
4,64.0,8,0.1,10000,10000,5.699281390810998,7.153214053092642,-1.4539326622816438,0.009544368716797277,-0.6476003656039762,7.800814418696618,5233,8965,19.397842130374425,lazy_exact,,True,
4,64.0,9,0.1,10000,10000,5.699281390810998,7.077622715933527,-1.3783413251225296,0.008864052604279183,-0.5798184952529422,7.65744121118647,5600,9051,19.177528613195275,lazy_exact,,True,
