dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
4,16.0,1,0.1,5000,10000,5.699281390810998,7.057234914959814,-1.357953524148816,0.008506136641585433,-0.5443824072948349,7.601617322254649,5802,4490,6.200364215661619,lazy_exact,,True,
4,16.0,2,0.1,5000,10000,5.699281390810998,7.205182603139912,-1.5059012123289142,0.00814287027229416,-0.5086613009366143,7.713843904076526,6013,4512,6.274031951787352,lazy_exact,,True,
4,16.0,3,0.1,5000,10000,5.699281390810998,7.238506949824763,-1.5392255590137651,0.009003389226447932,-0.5936639020749954,7.832170851899758,5523,4493,6.508073388162349,lazy_exact,,True,
4,16.0,4,0.1,5000,10000,5.699281390810998,7.157225880587904,-1.4579444897769065,0.00974134399804903,-0.6672845210342189,7.824510401622123,5131,4471,6.101810895221612,lazy_exact,,True,
4,16.0,5,0.1,5000,10000,5.699281390810998,7.221263606578502,-1.5219822157675038,0.009466224412429143,-0.6397960050629514,7.861059611641453,5274,4494,6.3776633723034415,lazy_exact,,True,
4,16.0,6,0.1,5000,10000,5.699281390810998,7.324641518187327,-1.6253601273763287,0.008063281072253715,-0.5008752929128235,7.82551681110015,6060,4522,6.297298848414741,lazy_exact,,True,
4,16.0,7,0.1,5000,10000,5.699281390810998,6.893566540527898,-1.1942851497169,0.008887459364397757,-0.5821426225170345,7.475709163044932,5587,4499,6.050704002374396,lazy_exact,,True,
4,16.0,8,0.1,5000,10000,5.699281390810998,6.964282364349767,-1.2650009735387693,0.009550109366396484,-0.6481738149172145,7.612456179266982,5230,4485,6.2345185950797655,lazy_exact,,True,
4,16.0,9,0.1,5000,10000,5.699281390810998,7.009678605186383,-1.310397214375385,0.008880252268005063,-0.5814269309495383,7.591105536135921,5591,4501,6.293200671602802,lazy_exact,,True,
4,32.0,0,0.1,5000,10000,5.699281390810998,7.1492493706284,-1.4499679798174023,0.008788749212827938,-0.5723464804142413,7.7215958510426415,5642,4516,10.984142162878896,lazy_exact,,True,
4,32.0,1,0.1,5000,10000,5.699281390810998,7.036661413671899,-1.3373800228609012,0.00811911488693221,-0.5063357184931387,7.542997132165038,6027,4490,10.863862957987118,lazy_exact,,True,
4,32.0,2,0.1,5000,10000,5.699281390810998,7.160658978838328,-1.4613775880273305,0.008255423030742429,-0.5196982022695895,7.680357181107918,5947,4512,10.997293125135727,lazy_exact,,True,
4,32.0,3,0.1,5000,10000,5.699281390810998,7.403444946254718,-1.7041635554437198,0.00855687810050798,-0.5493932169152504,7.952838163169968,5773,4493,11.374544675516571,lazy_exact,,True,
4,32.0,4,0.1,5000,10000,5.699281390810998,7.16706844476438,-1.4677870539533826,0.009319122215314921,-0.6251147701681194,7.7921832149325,5352,4471,10.669533402032714,lazy_exact,,True,
4,32.0,5,0.1,5000,10000,5.699281390810998,7.249123686506331,-1.549842295695333,0.009186935219117719,-0.6119359251351231,7.861059611641454,5423,4494,11.158042252115708,lazy_exact,,True,
4,32.0,6,0.1,5000,10000,5.699281390810998,7.328051158561088,-1.6287697677500903,0.007888746204402964,-0.4838591755361765,7.811910334097265,6164,4522,11.012966940210697,lazy_exact,,True,
4,32.0,7,0.1,5000,10000,5.699281390810998,6.998094601783887,-1.298813210972889,0.009111317435874832,-0.6044039707255582,7.602498572509445,5464,4499,10.593358677559577,lazy_exact,,True,
4,32.0,8,0.1,5000,10000,5.699281390810998,6.969581836683051,-1.2703004458720528,0.009468123529552753,-0.6399856324457129,7.609567469128764,5273,4485,10.917974094251953,lazy_exact,,True,
4,32.0,9,0.1,5000,10000,5.699281390810998,7.061251940521421,-1.3619705497104233,0.008558631505689052,-0.5495664520824217,7.610818392603843,5772,4501,11.011944680464753,lazy_exact,,True,
4,64.0,0,0.1,5000,10000,5.699281390810998,7.144216604044552,-1.4449352132335544,0.007860414667879245,-0.48110502231691044,7.625321626361463,6181,4516,19.248277830516106,lazy_exact,,True,
4,64.0,1,0.1,5000,10000,5.699281390810998,7.0262298705964135,-1.3269484797854156,0.008250286473253902,-0.5191938734365085,7.545423744032922,5950,4490,19.06272589646943,lazy_exact,,True,
4,64.0,2,0.1,5000,10000,5.699281390810998,7.319123409423745,-1.6198420186127471,0.008166666950160623,-0.5109923043230911,7.830115713746836,5999,4512,19.298344314929654,lazy_exact,,True,
