dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
2,2.0,0,0.1,10000,10000,2.6719095116573017,2.6756523705612505,-0.0037428589039487647,0.0055717523329520185,-0.27036619468655054,2.946018565247801,7631,9030,0.6370375756953005,lazy_exact,,True,
2,2.0,1,0.1,10000,10000,2.6719095116573017,2.676071795964016,-0.00416228430671417,0.006194352378069883,-0.324761080693202,3.000832876657218,7227,8968,0.6209262386451393,lazy_exact,,True,
2,2.0,2,0.1,10000,10000,2.6719095116573017,2.6628757091028397,0.009033802554462067,0.00583354873518094,-0.29289563950466935,2.955771348607509,7461,8995,0.6377762650247836,lazy_exact,,True,
2,2.0,3,0.1,10000,10000,2.6719095116573017,2.6902213913512245,-0.018311879693922783,0.005901305034106294,-0.29881043023962484,2.9890318215908493,7417,8970,0.6543994054416666,lazy_exact,,True,
2,2.0,4,0.1,10000,10000,2.6719095116573017,2.6902840506152668,-0.018374538957965036,0.005808913840413691,-0.29075345097626837,2.981037501591535,7477,8987,0.6411690438960139,lazy_exact,,True,
2,2.0,5,0.1,10000,10000,2.6719095116573017,2.6874204517655524,-0.015510940108250715,0.006072380287352679,-0.3138891646209565,3.001309616386509,7306,8968,0.6455412893573623,lazy_exact,,True,
2,2.0,6,0.1,10000,10000,2.6719095116573017,2.7159499841604395,-0.044040472503137806,0.006740429623302208,-0.3745480054734429,3.0904979896338824,6876,9041,0.6438412097650946,lazy_exact,,True,
2,2.0,7,0.1,10000,10000,2.6719095116573017,2.6770714795696966,-0.005161967912394871,0.005547092634356165,-0.26827167893195814,2.9453431585016547,7647,9020,0.618069302104916,lazy_exact,,True,
2,2.0,8,0.1,10000,10000,2.6719095116573017,2.658509599658225,0.013399911999076863,0.005796596794856238,-0.2896840751224552,2.94819367478068,7485,8961,0.6259125142889397,lazy_exact,,True,
2,2.0,9,0.1,10000,10000,2.6719095116573017,2.692517628218263,-0.020608116560961065,0.005890524243398797,-0.2978670975101476,2.9903847257284104,7424,8997,0.6315347234837018,lazy_exact,,True,
2,4.0,0,0.1,10000,10000,2.6719095116573017,2.6835225680462864,-0.011613056388984688,0.005337149048323848,-0.2506432250167947,2.934165793063081,7783,9030,0.9313459717519456,lazy_exact,,True,
2,4.0,1,0.1,10000,10000,2.6719095116573017,2.679494450546512,-0.007584938889210413,0.00626084804661527,-0.33072876199414836,3.0102232125406605,7184,8968,0.9034978040447041,lazy_exact,,True,
2,4.0,2,0.1,10000,10000,2.6719095116573017,2.668066702958881,0.0038428086984207965,0.006568365833034577,-0.35867694660940685,3.026743649568288,6986,8995,0.9410883714631508,lazy_exact,,True,
2,4.0,3,0.1,10000,10000,2.6719095116573017,2.6938596339620355,-0.02195012230473381,0.005708837422359278,-0.28209769415788166,2.975957328119917,7542,8970,0.9512297086010228,lazy_exact,,True,
2,4.0,4,0.1,10000,10000,2.6719095116573017,2.6947442802199095,-0.0228347685626078,0.005821231126220308,-0.29182397161911666,2.986568251839026,7469,8987,0.9318795095748741,lazy_exact,,True,
2,4.0,5,0.1,10000,10000,2.6719095116573017,2.6910372766680135,-0.019127765010711784,0.005901305034106294,-0.29881043023962484,2.9898477069076383,7417,8968,0.9433491258834542,lazy_exact,,True,
2,4.0,6,0.1,10000,10000,2.6719095116573017,2.7147426445859866,-0.04283313292868485,0.006456252502257806,-0.3484233677409687,3.0631660123269553,7058,9041,0.9373189557792154,lazy_exact,,True,
2,4.0,7,0.1,10000,10000,2.6719095116573017,2.678043117234796,-0.0061336055774940945,0.005471529031050638,-0.2618843796306418,2.9399274968654376,7696,9020,0.8986853541271556,lazy_exact,,True,
2,4.0,8,0.1,10000,10000,2.6719095116573017,2.656912206069305,0.014997305587996834,0.005739631183798338,-0.28475303294590226,2.941665239015207,7522,8961,0.9084314335638174,lazy_exact,,True,
2,4.0,9,0.1,10000,10000,2.6719095116573017,2.697018774423361,-0.02510926276605918,0.006322784480229154,-0.33631224941984783,3.0333310238432087,7144,8997,0.9163190662262816,lazy_exact,,True,
2,8.0,0,0.1,10000,10000,2.6719095116573017,2.684970609743872,-0.01306109808657041,0.006004533434723091,-0.3078847797693012,2.9928553895131733,7350,9030,1.4670809518338994,lazy_exact,,True,
2,8.0,1,0.1,10000,10000,2.6719095116573017,2.6818544385332896,-0.009944926875987914,0.006383255717409051,-0.3417863314449825,3.023640769978272,7105,8968,1.4237231524195102,lazy_exact,,True,
2,8.0,2,0.1,10000,10000,2.6719095116573017,2.6714175474159285,0.0004919642413732106,0.006356885809246541,-0.33939650813846,3.0108140555543885,7122,8995,1.4874597189647616,lazy_exact,,True,
2,8.0,3,0.1,10000,10000,2.6719095116573017,2.6962413458804613,-0.024331834223159543,0.006060040493659781,-0.312794773266857,3.0090361191473183,7314,8970,1.4924696812718974,lazy_exact,,True,
2,8.0,4,0.1,10000,10000,2.6719095116573017,2.698874936095611,-0.02696542443830907,0.005574834378327827,-0.2706283178859543,2.969503253981565,7629,8987,1.4647468825611285,lazy_exact,,True,
2,8.0,5,0.1,10000,10000,2.6719095116573017,2.6958258866368547,-0.023916374979553012,0.005816612110618701,-0.29142239206750453,2.9872482787043593,7472,8968,1.4839206873587836,lazy_exact,,True,
2,8.0,6,0.1,10000,10000,2.6719095116573017,2.719918055874036,-0.04800854421673417,0.006607383784161222,-0.36226195080751644,3.0821800066815523,6961,9041,1.4740109896058131,lazy_exact,,True,
2,8.0,7,0.1,10000,10000,2.6719095116573017,2.684280261084641,-0.012370749427339067,0.005756567047515987,-0.28621648029017166,2.9704967413748125,7511,9020,1.4142772345124046,lazy_exact,,True,
2,8.0,8,0.1,10000,10000,2.6719095116573017,2.6570556119879907,0.014853899669311055,0.005784279906300535,-0.2886158416118736,2.9456714535998643,7493,8961,1.4292753347708,lazy_exact,,True,
2,8.0,9,0.1,10000,10000,2.6719095116573017,2.7026918922873784,-0.030782380630076656,0.006510705977481793,-0.35339461581716236,3.0560865081045407,7023,8997,1.440489239106076,lazy_exact,,True,
2,16.0,0,0.1,10000,10000,2.6719095116573017,2.6915247943014338,-0.019615282644132037,0.005551716796900574,-0.2686640666160205,2.9601888609174543,7644,9030,2.3237393231366252,lazy_exact,,True,
2,16.0,1,0.1,10000,10000,2.6719095116573017,2.6900048096241553,-0.018095297966853607,0.006380152494744786,-0.34150487914928895,3.0315096887734443,7107,8968,2.2589279749484787,lazy_exact,,True,
2,16.0,2,0.1,10000,10000,2.6719095116573017,2.6780152569937687,-0.006105745336467017,0.0066276926399327345,-0.3641312446151872,3.042146501608956,6948,8995,2.3580604124135824,lazy_exact,,True,
2,16.0,3,0.1,10000,10000,2.6719095116573017,2.7088411057983324,-0.036931594141030644,0.0060584981524545,-0.3126580585219596,3.021499164320292,7315,8970,2.3579361978105036,lazy_exact,,True,
2,16.0,4,0.1,10000,10000,2.6719095116573017,2.701081232816829,-0.029171721159527486,0.005540926730857143,-0.26774873474433214,2.9688299675611614,7651,8987,2.3188710077674983,lazy_exact,,True,
2,16.0,5,0.1,10000,10000,2.6719095116573017,2.699005432124909,-0.027095920467607115,0.005785819511637857,-0.28874930841220525,2.987754740537114,7492,8968,2.3473811977449492,lazy_exact,,True,
2,16.0,6,0.1,10000,10000,2.6719095116573017,2.7189126481126307,-0.04700313645532894,0.0068064078331712165,-0.3806749393009472,3.099587587413578,6834,9041,2.3334704559002035,lazy_exact,,True,
2,16.0,7,0.1,10000,10000,2.6719095116573017,2.6854139878451257,-0.013504476187824022,0.005708837422359278,-0.28209769415788166,2.9675116820030074,7542,9020,2.241281677390821,lazy_exact,,True,
2,16.0,8,0.1,10000,10000,2.6719095116573017,2.665251118630236,0.006658393027065834,0.005896684618314822,-0.29840603581475733,2.9636571544449932,7420,8961,2.2658268998903837,lazy_exact,,True,
2,16.0,9,0.1,10000,10000,2.6719095116573017,2.7042733570705533,-0.032363845413251546,0.00628251652978338,-0.3326794383825167,3.03695279545307,7170,8997,2.2817169924074756,lazy_exact,,True,
2,32.0,0,0.1,10000,10000,2.6719095116573017,2.704313315268264,-0.03240380361096218,0.006052329076674275,-0.3121113863749567,3.0164247016432206,7319,9030,3.6259220075049354,lazy_exact,,True,
2,32.0,1,0.1,10000,10000,2.6719095116573017,2.6951559779733776,-0.023246466316075853,0.006242282617239087,-0.32905977690576016,3.0242157548791377,7196,8968,3.5308588198563773,lazy_exact,,True,
2,32.0,2,0.1,10000,10000,2.6719095116573017,2.6815961475388845,-0.009686635881582806,0.006488914476572246,-0.3514031500096344,3.032999297548519,7037,8995,3.6796107973036962,lazy_exact,,True,
2,32.0,3,0.1,10000,10000,2.6719095116573017,2.719382143905662,-0.04747263224836029,0.006143374222034331,-0.32020526415734096,3.039587408063003,7260,8970,3.673016644342279,lazy_exact,,True,
2,32.0,4,0.1,10000,10000,2.6719095116573017,2.7054087574975543,-0.033499245840252545,0.0056210552982638665,-0.27456843330639913,2.9799771908039534,7599,8987,3.618561354527961,lazy_exact,,True,
2,32.0,5,0.1,10000,10000,2.6719095116573017,2.7015828851781194,-0.02967337352081767,0.005950597792037357,-0.303134177010703,3.0047170621888224,7385,8968,3.659267854705966,lazy_exact,,True,
2,32.0,6,0.1,10000,10000,2.6719095116573017,2.730997813728787,-0.05908830207148519,0.007011752833942162,-0.3998807298142655,3.1308785435430524,6704,9041,3.640645276895837,lazy_exact,,True,
2,32.0,7,0.1,10000,10000,2.6719095116573017,2.6928133056705823,-0.020903794013280574,0.0058273898851380485,-0.29235966200289276,2.985172967673475,7465,9020,3.49999749627924,lazy_exact,,True,
2,32.0,8,0.1,10000,10000,2.6719095116573017,2.6709223737075845,0.000987137949717276,0.005905925570002877,-0.29921498826550597,2.9701373619730904,7414,8961,3.5399785999452758,lazy_exact,,True,
2,32.0,9,0.1,10000,10000,2.6719095116573017,2.71022890713554,-0.03831939547823815,0.006389462879011826,-0.34234947379409064,3.0525783809296305,7101,8997,3.5623415450591938,lazy_exact,,True,
2,64.0,0,0.1,10000,10000,2.6719095116573017,2.712530472318367,-0.040620960661065464,0.00623300243508171,-0.3282263277673625,3.0407568000857297,7202,9030,5.559083966990764,lazy_exact,,True,
2,64.0,1,0.1,10000,10000,2.6719095116573017,2.7021645453776406,-0.030255033720338886,0.006524722128905108,-0.3546769412760593,3.0568414866537,7014,8968,5.421025423643799,lazy_exact,,True,
2,64.0,2,0.1,10000,10000,2.6719095116573017,2.6910052522321535,-0.01909574057485175,0.006662092954139758,-0.3673026470138172,3.0583078992459707,6926,8995,5.640356259367503,lazy_exact,,True,
2,64.0,3,0.1,10000,10000,2.6719095116573017,2.724210586648828,-0.05230107499152625,0.006262395476514876,-0.3308679699013819,3.05507855655021,7183,8970,5.624414584789437,lazy_exact,,True,
2,64.0,4,0.1,10000,10000,2.6719095116573017,2.714876113538378,-0.04296660188107637,0.005494668445916998,-0.26383534597750113,2.9787114595158792,7681,8987,5.548999179804488,lazy_exact,,True,
2,64.0,5,0.1,10000,10000,2.6719095116573017,2.715673086150735,-0.04376357449343349,0.006209809115454439,-0.32614573890391085,3.041818825054646,7217,8968,5.606285637391336,lazy_exact,,True,
2,64.0,6,0.1,10000,10000,2.6719095116573017,2.7439603293079893,-0.07205081765068755,0.006796972150108953,-0.3797973613595875,3.123757690667577,6840,9041,5.5816112454726285,lazy_exact,,True,
2,64.0,7,0.1,10000,10000,2.6719095116573017,2.7037077722248077,-0.03179826056750601,0.005919787940797441,-0.30042964527428495,3.0041374174990927,7405,9020,5.369785774858794,lazy_exact,,True,
2,64.0,8,0.1,10000,10000,2.6719095116573017,2.675059794282104,-0.0031502826248024363,0.006302646092825823,-0.3344941942375854,3.0095539885196896,7157,8961,5.433442453624881,lazy_exact,,True,
2,64.0,9,0.1,10000,10000,2.6719095116573017,2.712381213032471,-0.0404717013751692,0.006464026467160805,-0.3491320347680045,3.0615132478004754,7053,8997,5.464736276402467,lazy_exact,,True,
4,2.0,0,0.1,10000,10000,5.699281390810998,6.823862604096772,-1.124581213285774,0.010747894741730138,-0.7678707267558824,7.591733330852654,4640,9052,1.6558126275227727,lazy_exact,,True,
4,2.0,1,0.1,10000,10000,5.699281390810998,6.946848332628454,-1.247566941817456,0.011199478282322477,-0.8128320235059263,7.75968035613438,4436,8979,1.6447524257155437,lazy_exact,,True,
4,2.0,2,0.1,10000,10000,5.699281390810998,7.00656547595194,-1.3072840851409424,0.011729711205750197,-0.8653600032056126,7.871925479157553,4209,8995,1.6446000262071176,lazy_exact,,True,
4,2.0,3,0.1,10000,10000,5.699281390810998,6.941798757628433,-1.2425173668174354,0.011600715032117296,-0.852611955210973,7.794410712839406,4263,8996,1.710617799311875,lazy_exact,,True,
4,2.0,4,0.1,10000,10000,5.699281390810998,6.946083438022251,-1.2468020472112533,0.010747894741730138,-0.7678707267558824,7.713954164778134,4640,9069,1.6683025279864374,lazy_exact,,True,
4,2.0,5,0.1,10000,10000,5.699281390810998,7.016875700984688,-1.31759431017369,0.010670426340551535,-0.7601420493842248,7.777017750368913,4676,9017,1.654515540325628,lazy_exact,,True,
4,2.0,6,0.1,10000,10000,5.699281390810998,6.913822568462586,-1.2145411776515882,0.011912030402562052,-0.8833396317344704,7.797162200197056,4134,9023,1.6765058254342788,lazy_exact,,True,
4,2.0,7,0.1,10000,10000,5.699281390810998,6.806876753803191,-1.1075953629921935,0.010810767582720844,-0.7741403397694775,7.581017093572669,4611,8985,1.6449900058918423,lazy_exact,,True,
4,2.0,8,0.1,10000,10000,5.699281390810998,7.011002897794014,-1.311721506983016,0.01206563582162004,-0.8984508137458249,7.909453711539839,4072,8965,1.6582260534121027,lazy_exact,,True,
4,2.0,9,0.1,10000,10000,5.699281390810998,6.863932196968537,-1.164650806157539,0.011364311287348081,-0.8291960250232222,7.693128221991759,4364,9051,1.6621464809295512,lazy_exact,,True,
4,4.0,0,0.1,10000,10000,5.699281390810998,6.832866028174802,-1.1335846373638043,0.010422936078422835,-0.7354285728165522,7.568294600991354,4793,9052,2.266395475859678,lazy_exact,,True,
4,4.0,1,0.1,10000,10000,5.699281390810998,6.940081251924319,-1.240799861113321,0.010795552715056325,-0.7726233820617434,7.712704633986062,4618,8979,2.2669893903152296,lazy_exact,,True,
4,4.0,2,0.1,10000,10000,5.699281390810998,6.900027515571155,-1.2007461247601574,0.011415279827588392,-0.8342500215379456,7.734277537109101,4342,8995,2.262759500097285,lazy_exact,,True,
4,4.0,3,0.1,10000,10000,5.699281390810998,6.958702639780689,-1.2594212489696908,0.011768293248039746,-0.8691686248054218,7.82787126458611,4193,8996,2.353343341565931,lazy_exact,,True,
4,4.0,4,0.1,10000,10000,5.699281390810998,7.0327991433231,-1.333517752512102,0.01013896547826145,-0.7070432857520572,7.739842429075157,4931,9069,2.283990738805075,lazy_exact,,True,
4,4.0,5,0.1,10000,10000,5.699281390810998,6.977184103246926,-1.2779027124359281,0.010999748867047899,-0.7929675158421574,7.770151619089083,4525,9017,2.2816229252431826,lazy_exact,,True,
4,4.0,6,0.1,10000,10000,5.699281390810998,7.021509029042578,-1.3222276382315803,0.010773859975546739,-0.7704602836626169,7.791969312705195,4628,9023,2.2802753769751947,lazy_exact,,True,
4,4.0,7,0.1,10000,10000,5.699281390810998,6.792875063705307,-1.0935936728943094,0.010659716991176658,-0.759073330676113,7.55194839438142,4681,8985,2.258516394394234,lazy_exact,,True,
4,4.0,8,0.1,10000,10000,5.699281390810998,6.992277119002475,-1.2929957281914772,0.011001969118825972,-0.7931885347401728,7.785465653742648,4524,8965,2.2917183896184485,lazy_exact,,True,
4,4.0,9,0.1,10000,10000,5.699281390810998,6.866887182457217,-1.1676057916462188,0.01131362788916941,-0.8241674429983501,7.691054625455567,4386,9051,2.2840947112224232,lazy_exact,,True,
4,8.0,0,0.1,10000,10000,5.699281390810998,6.920295902185687,-1.2210145113746895,0.01087844710212408,-0.7808860948679524,7.70118199705364,4580,9052,3.6089573085919997,lazy_exact,,True,
4,8.0,1,0.1,10000,10000,5.699281390810998,6.96268115207355,-1.2633997612625523,0.01108673702453036,-0.8016236568960302,7.76430480896958,4486,8979,3.627273026837901,lazy_exact,,True,
4,8.0,2,0.1,10000,10000,5.699281390810998,6.992629768926481,-1.2933483781154829,0.011208557844480644,-0.8137341435490644,7.806363912475545,4432,8995,3.617676280198798,lazy_exact,,True,
4,8.0,3,0.1,10000,10000,5.699281390810998,7.005981208133438,-1.30669981732244,0.01129068318759251,-0.8218900564526717,7.8278712645861095,4396,8996,3.754911856221451,lazy_exact,,True,
4,8.0,4,0.1,10000,10000,5.699281390810998,7.134862344604895,-1.435580953793897,0.009974033712290921,-0.6905505547126793,7.825412899317574,5013,9069,3.6373832885909687,lazy_exact,,True,
4,8.0,5,0.1,10000,10000,5.699281390810998,7.009722768793042,-1.3104413779820439,0.01049419735800195,-0.7425475308550737,7.752270299648115,4759,9017,3.650601683112525,lazy_exact,,True,
4,8.0,6,0.1,10000,10000,5.699281390810998,7.136352503543185,-1.4370711127321876,0.011362001340252482,-0.8289669037024812,7.965319407245667,4365,9023,3.6161044973004866,lazy_exact,,True,
4,8.0,7,0.1,10000,10000,5.699281390810998,6.765250426480238,-1.06596903566924,0.010802070344474583,-0.7732732250392313,7.538523651519469,4615,8985,3.6053571808076903,lazy_exact,,True,
4,8.0,8,0.1,10000,10000,5.699281390810998,7.131907352505177,-1.4326259616941792,0.010542705945280303,-0.7473921954123419,7.879299547917519,4736,8965,3.672303509577839,lazy_exact,,True,
4,8.0,9,0.1,10000,10000,5.699281390810998,6.949319035291111,-1.2500376444801136,0.010483684497261411,-0.741497441500993,7.690816476792104,4764,9051,3.6452641238811903,lazy_exact,,True,
4,16.0,0,0.1,10000,10000,5.699281390810998,6.937568195110221,-1.2382868042992232,0.009829454080399314,-0.676093425994118,7.613661621104339,5086,9052,6.176602864630039,lazy_exact,,True,
4,16.0,1,0.1,10000,10000,5.699281390810998,7.176624423520931,-1.4773430327099328,0.011265510700208406,-0.8193909071341974,7.996015330655128,4407,8979,6.22367539285714,lazy_exact,,True,
4,16.0,2,0.1,10000,10000,5.699281390810998,7.071143955493691,-1.3718625646826927,0.010420848138623057,-0.7352199569818545,7.806363912475545,4794,8995,6.206499478181438,lazy_exact,,True,
