dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost
8,4.0,9,0.1,10000,10000,16.622425525068873,20.642240588522846,-4.019815063453972,0.005341788499199491,-0.2510287548037464,20.89326934332659,7780,8993,54760.21984994688
8,8.0,0,0.1,10000,10000,19.04844065702868,23.23144840224051,-4.183007745211828,0.004990623233605713,-0.2223938324236645,23.453842234664172,8006,8960,12948067.080825608
8,8.0,1,0.1,10000,10000,19.04844065702868,23.353338885529066,-4.3048982285003845,0.00457692409329468,-0.190192451174525,23.54353133670359,8268,8973,12741126.644542005
8,8.0,2,0.1,10000,10000,19.04844065702868,23.115642080991403,-4.067201423962722,0.004814877985195295,-0.20850127457734047,23.324143355568744,8118,9078,13164798.711394027
8,8.0,3,0.1,10000,10000,19.04844065702868,23.445089668377946,-4.396649011349265,0.004565733396744827,-0.18934617173091972,23.634435840108868,8275,9013,12895358.710631307
8,8.0,4,0.1,10000,10000,19.04844065702868,23.637758998952215,-4.5893183419235335,0.0034324629528440643,-0.11137858798339018,23.749137586935607,8946,8983,13090044.04481765
8,8.0,5,0.1,10000,10000,19.04844065702868,23.382479010518054,-4.3340383534893725,0.003992747047523453,-0.1479201300766224,23.530399140594675,8625,8992,12948569.053553987
8,8.0,6,0.1,10000,10000,19.04844065702868,23.591289963736674,-4.542849306707993,0.004325326813292306,-0.17150031816237288,23.762790281899047,8424,8988,12738780.097331814
8,8.0,7,0.1,10000,10000,19.04844065702868,23.501192660760772,-4.4527520037320905,0.00417114496756652,-0.16040352149302528,23.661596182253795,8518,9059,12739503.90885717
8,8.0,8,0.1,10000,10000,19.04844065702868,23.182755072736732,-4.134314415708051,0.004001159924629281,-0.1485000083184449,23.331255081055176,8620,8979,12900586.2504008
8,8.0,9,0.1,10000,10000,19.04844065702868,23.095804505895817,-4.0473638488671355,0.0053788883053799775,-0.2541183556136417,23.34992286150946,7756,8993,12886852.830945969
8,16.0,0,0.1,10000,10000,21.47445578898849,25.552404523740307,-4.077948734751818,0.00494211862652056,-0.2185292137634658,25.770933737503775,8037,8960,3040092743.6285057
